WellNo,County,CoName,Hole,SideTrck,Completion,Well_Typ,Field,Wl_Status,Well_Nm,town,Prod Form
0,Cattaraugus,"Czesak Dairy Farm, LLC",21118,00,00,GE,Sardinia,AC,Czesak 1,Yorkshire,Medina
0,Cattaraugus,"Kellner, Christian F.",64669,00,00,OD,Bradford,IN,Utter Purchase 37,Allegany,Bradford
0,Chautauqua,"Empire Energy E & P, LLC",15779,00,00,Oil,Lakeshore,AC,Legters Bros 5,French Creek,Medina
0,Cattaraugus,BDH Oil Inc.,65036,00,00,IW,Chipmunk,PA,Nichols Run Ew-9,Allegany,Chipmunk & Bradford 2nd
0,Cattaraugus,Cal Ban Corp.,19266,00,00,OD,Five Mile,NR,Cal Ban Cb44,Allegany,Chipmunk & Bradford 3rd
0,Allegany,Hunt Oil Co.,62701,00,00,IW,Richburg,IN,Bellamy Farm 4w,Alma,Richburg
0,Ontario,Unknown,02660,00,00,DH,Bristol,UM,McKee,East Bloomfield,Not Applicable
0,Chautauqua,"Empire Energy E & P, LLC",15857,00,00,Oil,Lakeshore,AC,"Vrooman, F 1",Chautauqua,Medina
0,Allegany,"Hogan Energy, Inc.",69769,00,00,IW,Clarksville,PA,Nichols 329(G),Clarksville,Not Applicable
0,Cattaraugus,"Empire Energy E & P, LLC",22301,00,00,Oil,Lakeshore,AC,Lamprecht 1,Leon,Medina
0,Ontario,NYS Natural Gas Corp.,00907,00,00,Oil,Geneva,UM,Cleveland 1,Phelps,Niagara
0,Allegany,"Otis Eastern Service, Inc.",60840,00,00,OD,Andover,PA,Ford Realty Lot 1,Andover,Penny
0,Cattaraugus,Allegany State Park,07311,00,00,Oil,Rice Brook,PA,Allegany State Park 11,Carrollton,Not Applicable
0,Genesee,United States Gypsum Company,17418,00,00,Oil,Huron Creek,AC,Klossner 1,Darien,Medina
0,Wyoming,Lenape Resources LLC,13963,00,00,Oil,Leicester,AC,"Graham, W 1",Covington,Medina
0,Oswego,Sandy Creek Oil & Gas,02436,00,00,Oil,Sandy Creek,UL,Stone and Herriman 0,Sandy Creek,Trenton
0,Chautauqua,"Empire Energy E & P, LLC",18611,00,00,Oil,Lakeshore,AC,Riewaldt E 671,Ripley,Medina
0,Chautauqua,"Empire Energy E & P, LLC",21161,00,00,Oil,Lakeshore,AC,"Walker, F 2",Poland,Medina
0,Allegany,Hunt Oil Co.,62705,00,00,IW,Richburg,IN,Bellamy Farm 8w,Alma,Richburg
0,Genesee,Lenape Resources LLC,20593,00,00,Oil,Bethany,AC,Pullinzi 1 (6813),Bethany,Medina
0,Cattaraugus,"Uhl, Robert",61053,00,00,OD,Four Mile,IN,Cook 8,Allegany,Bradford
0,Chautauqua,"Empire Energy E & P, LLC",17709,00,00,Oil,Lakeshore,AC,"Robinson, W 2",French Creek,Medina
0,Genesee,United States Gypsum Company,19440,00,00,Oil,Indian Falls,AC,Riley 3,Batavia,Medina
0,Seneca,Minard Run Oil Company,21323,00,00,Oil,Fayette-Waterloo,AC,Robson 1201,Fayette,Queenston
0,Yates,Unknown,02589,00,00,DH,Rushville,UM,Harkness 1,Middlesex,Not Applicable
0,Wyoming,Lenape Resources LLC,22046,00,00,Oil,Cascade Brook,AC,Titus Brothers 3,Middlebury,Theresa
0,Chautauqua,"Cotton Well Drilling Company, Inc.",13878,00,00,Oil,Lakeshore,AC,5000 Salhoff,Sheridan,Medina
0,Chautauqua,"Curtis & Son Oil, Inc.",12137,00,00,OD,Busti,AC,L. Crandall 24,Busti,Glade
0,Cayuga,"Chesapeake Appalachia, LLC",11656,00,00,Oil,Auburn,PA,Potter 723-1,Sennett,Queenston
0,Allegany,"Hewitt Oil, LLC",62372,00,00,OD,Richburg,IN,Cowles 8,Bolivar,Richburg
0,Cattaraugus,"Carls, Kevin D",64870,00,00,OD,Bradford,PA,Wilson 15,Allegany,Bradford Third
0,Chautauqua,"Empire Energy E & P, LLC",11422,00,00,Oil,Lakeshore,AC,Burgon 2,Pomfret,Medina
0,Allegany,"O'Connor, James M.",66449,00,00,OD,Richburg,IN,Oconner 1,Genesee,Richburg
0,Cattaraugus,"McCracken Oil & Gas, LLC",66165,00,00,OD,Bradford,PA,Wasson 41 0-12,Allegany,Bradford
0,Allegany,"Simon of Bolivar Enterprises, Inc.",68191,00,00,IW,Richburg,PA,A&F Oil Co. 072,Genesee,Richburg
0,Chautauqua,"Empire Energy E & P, LLC",12389,00,00,Oil,Lakeshore,AC,Mingle 481,Arkwright,Medina
0,Chautauqua,"Empire Energy E & P, LLC",10946,00,00,Oil,Lakeshore,AC,Scaccia 1,Pomfret,Medina
0,Chautauqua,Seneca Resources Corporation,19351,00,00,Oil,Lakeshore,PA,Nagel 6451,Villenova,Medina
0,Chautauqua,PPP Future Development Inc.,18027,00,00,Oil,Lakeshore,AC,Wood 1,North Harmony,Medina
0,Genesee,F.E. Petroleum Corp.,10750,00,00,GW,Not Applicable,PA,Bridge 1,Elba,Not Applicable
0,Cattaraugus,"Burlingame Oil, LLC",62681,00,00,OD,Four Mile,VP,Burlingame 2,Allegany,Bradford Third
0,Chautauqua,"Empire Energy E & P, LLC",18121,00,00,Oil,Lakeshore,AC,"Bunce,M 1",Poland,Medina
0,Cattaraugus,"Empire Energy E & P, LLC",16919,00,00,Oil,Lakeshore,AC,Bugenhagen 2,Persia,Medina
0,Cattaraugus,"Nucomer Energy, LLC",66446,00,00,Oil,Lakeshore,AC,Van Vleck 1679-I,Perrysburg,Medina
0,Chemung,"Repsol Oil & Gas USA, LLC",22880,01,00,GE,Terry Hill South,SI,Kienzle 1-A,Veteran,Black River
0,Cattaraugus,PPP Future Development Inc.,23406,00,00,Oil,Lakeshore,SI,Hill 5,Otto,Medina
0,Chautauqua,PPP Future Development Inc.,17699,00,00,Oil,Lakeshore,AC,Littlefield 1,Carroll,Medina
0,Erie,"Stedman Energy, Inc.",12759,00,00,Oil,Brant-Eden,AC,Milius-Thomas 2,Evans,Grimsby
0,Cattaraugus,"Stephan, Philip D.",63627,00,00,OD,Chipmunk,IN,Pfeiffer 6,Allegany,Bradford & Chipmunk
0,Allegany,"Witter, Terry L.",60502,00,00,OD,Richburg,IN,Fox 6,Bolivar,Richburg
0,Chautauqua,"Empire Energy E & P, LLC",18599,00,00,Oil,Lakeshore,AC,Speelburg 672,Ripley,Medina
0,Chautauqua,"Empire Energy E & P, LLC",18599,00,00,Oil,Lakeshore,AC,Speelburg 672,Ripley,Medina
0,Ontario,Unknown,02653,00,00,Oil,Rushville,UL,Fisher 1,Gorham,Not Applicable
0,Cattaraugus,"Woods Oil Company, Inc.",22641,00,00,OD,Chipmunk,AC,Woods 3,Carrollton,Chipmunk & Bradford 2nd
0,Cattaraugus,BDH Oil Inc.,64949,00,00,IW,Chipmunk,UM,Nichols Run aw4,Allegany,Chipmunk & Bradford 2nd
0,Cattaraugus,"BKG Truck Repair, LLC",68698,00,00,Oil,Hotchkiss Hollow,IN,Hotchkiss Hollow 36,Cold Spring,Upper Devonian
0,Chautauqua,"Hunt, Judith R.",20971,00,00,Oil,Lakeshore,AC,Ganze,Mina,Medina
0,Chautauqua,Seis-Ex Geophysical Ltd,14414,00,00,NL,Not Applicable,EX,Dennison 1,Kiantone,Not Applicable
0,Ontario,Ontario Gas,01862,00,00,Oil,West Bloomfield,UM,Phillips E G 1,Bristol,Medina
0,Erie,Iroquois Gas Corp.,04942,00,00,NL,Alden-Lancaster,PA,Shie 1297,Alden,Medina
0,Cattaraugus,Unknown,01941,00,00,Oil,Lakeshore,UL,Johnson P A 1,Perrysburg,Not Applicable
0,Seneca,Seneca Stone Corporation,10960,00,00,GW,Fayette-Waterloo,AC,Warren Brothers Company 1,Fayette,Queenston
0,Cattaraugus,"McCracken Oil & Gas, LLC",66470,00,00,OD,Bradford,PA,Wasson 41 0-22,Allegany,Bradford
0,Steuben,"Vertical Energy, Inc.",04431,00,00,OD,Beech Hill-Independence,AC,Edwards 1,West Union,Fulmer Valley
0,Cayuga,Minard Run Oil Company,20618,00,00,Oil,West Auburn,AC,Shoemaker 1051-3,Springport,Queenston
0,Cattaraugus,BDH Oil Inc.,65544,00,00,OD,Chipmunk,UL,Nichols Run Ho-32,Allegany,Chipmunk & Bradford 2nd
0,Livingston,Lenape Resources LLC,17417,00,00,Oil,Avon,AC,Wadsworth 3,Avon,Medina
0,Erie,"Schreiner Oil and Gas, Inc.",15274,00,00,Oil,East Aurora,PA,Krull 839,Aurora,Medina
0,Chautauqua,"Curtis & Son Oil, Inc.",05004,00,00,OD,Busti,IN,Donelson 2,Busti,Glade
0,Allegany,Klein Oil & Logging,20193,00,00,OD,Richburg,AC,Lot 53 K-12,Alma,Richburg
0,Chautauqua,"Kettlebrook Energy, Inc.",14604,00,00,Oil,Lakeshore,AC,3150 Brown,North Harmony,Medina
0,Cayuga,Minard Run Oil Company,20463,00,00,Oil,West Auburn,AC,O'Hara (414-6),Aurelius,Queenston
0,Cattaraugus,"Empire Energy E & P, LLC",19162,00,00,Oil,Lakeshore,AC,"Shelter, E 1",Conewango,Medina
0,Chautauqua,"Empire Energy E & P, LLC",10601,00,00,Oil,Lakeshore,AC,Haywood 1,Portland,Medina
0,Chautauqua,"Empire Energy E & P, LLC",15853,00,00,Oil,Lakeshore,AC,"Heslink,P 2",French Creek,Medina
0,Chautauqua,"Kastle Resources Enterprises, Inc.",18490,00,00,Oil,Lakeshore,PA,Mansfield 2,Cherry Creek,Medina
0,Erie,Iroquois Gas Corp.,03577,00,00,Oil,Brant-Eden,PA,Udek 1,Concord,Medina
0,Cattaraugus,"Empire Energy E & P, LLC",17756,00,00,Oil,Lakeshore,AC,Kleindeinst 1,Persia,Medina
0,Cattaraugus,BDH Oil Inc.,65017,00,00,OD,Chipmunk,UL,Nichols Run Eo-10,Allegany,Chipmunk & Bradford 2nd
0,Erie,Unknown,01563,00,00,NL,Not Applicable,UM,R & H Fogelsongers Quarry,Amherst,Medina
0,Cattaraugus,BDH Oil Inc.,13815,00,00,IW,Chipmunk,UM,Nichols Run Hw-301,Allegany,Chipmunk & Bradford 2nd
0,Cattaraugus,Case Brothers Inc.,13102,00,00,OD,Bradford,AC,Chipchop No 021,Carrollton,"Chipmunk, Bradford 2nd & 3rd"
0,Chautauqua,"Empire Energy E & P, LLC",18612,00,00,Oil,Lakeshore,AC,"Cross,N 1",Poland,Medina
0,Genesee,United States Gypsum Company,20445,00,00,Oil,Huron Creek,AC,"Schriener, E. 1",Batavia,Medina
0,Chautauqua,"Gier's Farm Service, Inc.",17775,00,00,Oil,Lakeshore,AC,Mount 1,Cherry Creek,Medina
0,Chautauqua,"Empire Energy E & P, LLC",10461,00,00,Oil,Lakeshore,AC,Hancock 59,Pomfret,Medina
0,Chautauqua,"Republic Light, Heat & Power",02845,00,00,Oil,Lakeshore,UN,Tarbox J B,Sheridan,Medina
0,Wyoming,Unknown,11244,00,00,NL,Not Applicable,UN,Voided Permit,UNK,Medina
0,Allegany,"C.O.G. Development & Resources, Inc.",65307,00,00,OD,Richburg,IN,Meadowbank mt7,Bolivar,Richburg
0,Chautauqua,"Stedman Energy, Inc.",12587,00,00,Oil,Lakeshore,AC,NYSRA 4-11,Harmony,Medina
0,Chautauqua,PPP Future Development Inc.,20400,00,00,Oil,Lakeshore,AC,Fairbank Joe 2,Harmony,Medina
0,Chautauqua,"Empire Energy E & P, LLC",12232,00,00,Oil,Lakeshore,AC,Palmer 462,Arkwright,Medina
0,Seneca,Minard Run Oil Company,19459,00,00,Oil,Fayette-Waterloo,AC,Murray 2512,Fayette,Queenston
0,Allegany,Moose Oil Co.,62192,00,00,IW,Richburg,PA,Bradensbrook 022,Bolivar,Waugh & Porter
0,Erie,"Empire Energy E & P, LLC",20905,00,00,Oil,Concord,AC,Townsend 1,Concord,Medina
0,Cattaraugus,SWEPI LP,13134,00,00,OD,Bradford,PA,Enterprise Transit St 164,Allegany,"Chipmunk, Bradford 2nd & 3rd"
0,Wyoming,Lenape Resources LLC,21909,00,00,Oil,Cascade Brook,IN,"Howes, A 2",Middlebury,Theresa
0,Allegany,Hungerford Oil Partners,55426,00,00,OD,Clarksville,IN,Kingsbury 5,Clarksville,Not Applicable
0,Cattaraugus,"McCracken Oil & Gas, LLC",13145,00,00,OD,Bradford,AC,Sue 04,Carrollton,Chipmunk
0,Cattaraugus,"Dallas Energy, LLC",22195,00,00,OD,Chipmunk,AC,Johnson 5,Carrollton,"Chipmunk, Bradford 2nd & 3rd"
0,Chautauqua,Lenape Resources LLC,19217,00,00,Oil,Lakeshore,AC,"Samuelson, P 2-277",Ellery,Upper Devonian
0,Chautauqua,"Empire Energy E & P, LLC",18657,00,00,Oil,Lakeshore,AC,"Young, X 1",Ellington,Medina
0,Allegany,Mayrock Oil Co.,69707,00,00,OD,Not Applicable,UL,Holton 951(G),Scio,Not Applicable
0,Cattaraugus,BDH Oil Inc.,65131,00,00,IW,Chipmunk,UL,Nichols Run 32g,Allegany,Chipmunk & Bradford 2nd
0,Cattaraugus,"Stedman Energy, Inc.",19727,00,00,Oil,Lakeshore,AC,Mosher-Meade Unit A1 1,Randolph,Medina
0,Steuben,Unknown,00664,00,00,NL,Not Applicable,UM,Bassett,Canisteo,Not Applicable
0,Cattaraugus,Case Brothers Inc.,62836,00,00,OD,Bradford,PA,Rumsey So 82,Allegany,Bradford
0,Chautauqua,National Fuel Gas Supply Corporation,15817,00,00,Oil,Lakeshore,PA,Martin 1 EE-3,Sheridan,Medina
0,Chautauqua,"Nucomer Energy, LLC",19069,00,00,Oil,Lakeshore,AC,Stelmach-Nagel 6382,Villenova,Medina
0,Chautauqua,"Empire Energy E & P, LLC",10566,00,00,Oil,Lakeshore,AC,Roemer 136,Chautauqua,Medina
0,Cattaraugus,"McCracken, Carl A. III",13290,00,00,OD,Bradford,PA,Goodman 08,Carrollton,Chipmunk
0,Allegany,"Simon of Bolivar Enterprises, Inc.",65914,00,00,OD,Richburg,IN,A&F Oil Co. 40,Genesee,Richburg
0,Cattaraugus,BDH Oil Inc.,12834,00,00,OD,Chipmunk,UL,Nichols Run Ho-406,Allegany,"Chipmunk, Bradford 2nd & 3rd"
0,Cattaraugus,Miller Oil Co.,65864,00,00,OD,Bradford,UL,Kinley k26,Allegany,Bradford
0,Cayuga,Minard Run Oil Company,19634,00,00,Oil,West Auburn,AC,Chappell 1 415-1,Aurelius,Queenston
0,Cayuga,Auburn Enlarged Central School District,90001,00,00,TH,Auburn Geothermal,PM,Auburn Geothermal,Auburn City,Queenston
0,Steuben,"Plants and Goodwin, Inc.",04399,00,00,IW,Beech Hill-Independence,PA,Allen 12,West Union,Fulmer Valley
0,Allegany,"Tjhung, Frank T.",69994,00,00,OD,Fulmer Valley,UL,GPS 1163,Wellsville,Not Applicable
0,Chautauqua,"Cotton Well Drilling Company, Inc.",15820,00,00,Oil,Lakeshore,AC,Hall 2,Arkwright,Medina
0,Chautauqua,"Cotton Well Drilling Company, Inc.",15820,00,00,Oil,Lakeshore,AC,Hall 2,Arkwright,Medina
0,Chautauqua,PPP Future Development Inc.,18048,00,00,Oil,Lakeshore,AC,Newman Unit 1,Ellicott,Medina
0,Cattaraugus,Cal Ban Corp.,17893,00,00,OD,Five Mile,NR,Cbs 5,Allegany,Bradford
0,Cattaraugus,"Campbell, Philip Brian",66934,00,00,OD,Bradford,PA,Dutka 4,Carrollton,Bradford
0,Chautauqua,PPP Future Development Inc.,17154,00,00,Oil,Lakeshore,AC,Gleason 1,Cherry Creek,Medina
0,Erie,"Masterson, Michael",03902,00,00,Oil,East Aurora,AC,Groac Dairy Fee 3,Aurora,Medina
0,Cayuga,Minard Run Oil Company,22907,00,00,Oil,West Auburn,AC,Lockwood 624305,Aurelius,Queenston
0,Chautauqua,"Cotton Well Drilling Company, Inc.",16527,00,00,Oil,Lakeshore,AC,Richter 1,Hanover,Medina
0,Chautauqua,"Cotton Well Drilling Company, Inc.",16527,00,00,Oil,Lakeshore,AC,Richter 1,Hanover,Medina
0,Cattaraugus,"Shultz, Todd W.",20076,00,00,OD,Chipmunk,AC,Shultz 17,Carrollton,Chipmunk & Bradford 2nd
0,Chemung,"Repsol Oil & Gas USA, LLC",22857,00,00,GE,Terry Hill South,SI,Kimball 1,Veteran,Black River
0,Cattaraugus,United Resources Corporation,09631,00,00,OD,Five Mile,IN,Bryer-Kinley 20,Allegany,Bradford
0,Allegany,Collins Oil Co.,67679,00,00,OD,Richburg,IN,Allen 7,Scio,Richburg
0,Cattaraugus,"Copper Ridge Oil, Inc.",05789,00,00,OD,Five Mile,AC,Thropp Farm 27,Allegany,Bradford
0,Chautauqua,"Empire Energy E & P, LLC",11869,00,00,Oil,Lakeshore,AC,Wilson 390,Chautauqua,Medina
0,Chemung,"Dearth, G. et al",00599,00,00,DW,Not Applicable,UL,Turner 1,Veteran,Not Applicable
0,Cattaraugus,"Armstrong Gas Company, LLC",68490,00,00,OD,Bradford,PA,Enright & Barry 1,Carrollton,Bradford
0,Livingston,New York Natural Gas Co.,04189,00,00,DW,Not Applicable,UM,Wadsworth 1,Geneseo,Not Applicable
0,Schuyler,Felmont Oil Corp.,04187,00,00,DW,Not Applicable,UM,Morris 1,Hector,Not Applicable
0,Cattaraugus,Case Brothers Inc.,62884,00,00,OD,Chipmunk,PA,George 60,Carrollton,Chipmunk
0,Chautauqua,"Kiebler Recreation, LLC, Debtor",19140,00,00,Oil,Lakeshore,UL,Boland 1,Clymer,Medina
0,Chautauqua,"Kiebler Recreation, LLC, Debtor",19140,00,00,Oil,Lakeshore,UL,Boland 1,Clymer,Medina
0,Steuben,Sylvania Corp.,00413,00,00,DW,Not Applicable,UM,McKeon 1,West Union,Not Applicable
0,Allegany,"Collins, Dave",65846,00,00,OD,Richburg,IN,McDermott 21,Bolivar,Richburg
0,Wyoming,United States Gypsum Company,20935,00,00,Oil,Danley Corners,AC,"Sczepanski, A. 1",Bennington,Medina
0,Chautauqua,"Empire Energy E & P, LLC",17122,00,00,Oil,Lakeshore,AC,"White, R 2",French Creek,Medina
0,Allegany,"Hogan Energy, Inc.",69835,00,00,OD,Clarksville,NR,Ferrington 15,Clarksville,Not Applicable
0,Chautauqua,PPP Future Development Inc.,20401,00,00,Oil,Lakeshore,AC,Hinderer-Fairbank 1,Harmony,Medina
0,Erie,"Stedman Energy, Inc.",21771,00,00,Oil,Brant-Eden,IN,Borngraber 1,Brant,Medina
0,Chautauqua,"Stedman Energy, Inc.",20025,00,00,Oil,Lakeshore,AC,Semelka 1,Ripley,Medina
0,Cattaraugus,BDH Oil Inc.,65353,00,00,IW,Chipmunk,PA,Nichols Run Hw-17,Allegany,Chipmunk & Bradford 2nd
0,Chautauqua,"Empire Energy E & P, LLC",18257,00,00,Oil,Lakeshore,AC,"Ploss, R 1",Chautauqua,Medina
0,Chautauqua,PPP Future Development Inc.,17988,00,00,Oil,Lakeshore,AC,Madden 1,Poland,Medina
0,Chautauqua,Seneca Resources Corporation,03175,00,00,Oil,Lakeshore,PA,Shalhoff F 1 2026-I,Pomfret,Medina
0,Chemung,"Chesapeake Appalachia, LLC",22911,00,00,GW,Not Applicable,PM,Schmidt 624537,Erin,Black River
0,Chautauqua,"Empire Energy E & P, LLC",10377,00,00,Oil,Lakeshore,AC,Dudley 1,Pomfret,Medina
0,Cattaraugus,Unknown,67871,00,00,NL,Not Applicable,UM,Congress 1,Hinsdale,Not Applicable
0,Erie,"Stedman Energy, Inc.",16447,00,00,Oil,Brant-Eden,AC,Gernatt Unit 1,Brant,Grimsby
0,Genesee,F.E. Petroleum Corp.,10315,00,00,GW,Not Applicable,UM,Britt 1,Byron,Not Applicable
0,Chautauqua,PPP Future Development Inc.,15261,00,00,Oil,Lakeshore,AC,Garfield 1,Busti,Medina
0,Erie,"Reserve Gas Company, Inc.",04647,00,00,Oil,Alden-Lancaster,AC,Predmore and Hoffmire 1,Alden,Medina
0,Cattaraugus,"McCracken Oil & Gas, LLC",12661,00,00,OD,Bradford,AC,Chipchop No 023,Carrollton,Bradford Second
0,Cattaraugus,"Stedman Energy, Inc.",17990,00,00,Oil,Lakeshore,AC,Loomis 1,Randolph,Medina
0,Allegany,Helmhold Oil Incorporated,55236,00,00,OD,Fulmer Valley,NR,Meyn 1,Wellsville,Fulmer Valley
0,Allegany,"Plants and Goodwin, Inc.",62276,00,00,OD,Richburg,PA,Green 46,Bolivar,Richburg
0,Allegany,"Collins, Dave",65834,00,00,OD,Richburg,AC,McDermott 9,Bolivar,Richburg
0,Cattaraugus,"East Resources, Inc.",12430,00,00,IW,Bradford,PA,Enterprise Transit St 018,Allegany,"Chipmunk, Bradford 2nd & 3rd"
0,Chautauqua,"Stedman Energy, Inc.",22637,00,00,Oil,Lakeshore,AC,Farnham 1,Chautauqua,Medina
0,Allegany,"C.O.G. Development & Resources, Inc.",65301,00,00,OD,Richburg,IN,Meadowbank mt1,Bolivar,Richburg
0,Cattaraugus,"Empire Energy E & P, LLC",18485,00,00,Oil,Lakeshore,AC,W Jarrett 1,Otto,Medina
0,Cattaraugus,"Carls, Kevin D",64897,00,00,IW,Bradford,PA,Wilson 11,Allegany,Bradford Third
0,Chautauqua,PPP Future Development Inc.,21146,00,00,Oil,Lakeshore,AC,Foe 1 6870,Busti,Medina
0,Erie,"Stedman Energy, Inc.",19340,00,00,Oil,Brant-Eden,AC,Farming N.C. Inc. 2,Eden,Grimsby
0,Cattaraugus,"Winger, Philip G. & Diane E.",19015,00,00,OD,Chipmunk,PA,Winger 2,Carrollton,Chipmunk
0,Chautauqua,"Empire Energy E & P, LLC",11717,00,00,Oil,Lakeshore,AC,Swanson 379,Stockton,Medina
0,Genesee,United States Gypsum Company,19471,00,00,Oil,Huron Creek,AC,Gerspacher 1,Alexander,Medina
0,Cattaraugus,"Bucher, Charles J",60551,00,00,OD,Four Mile,PA,Bucher & Johnson Fee 6,Allegany,Bradford
0,Chautauqua,Citizens Gas & Fuel Co.,01901,00,00,Oil,Lakeshore,UM,Citizens Gas & Fuel Co 1,Dunkirk,Medina
0,Erie,Iroquois Gas Corp.,01707,00,00,Oil,Not Applicable,PA,W. Smith 1,Wales,Medina
0,Allegany,"Plants and Goodwin, Inc.",60857,00,00,OD,Richburg,PA,Green 226,Bolivar,Richburg
0,Cattaraugus,"Bouquin, Fred C. & Fred L.",60632,00,00,OD,Bradford,PA,John P Ruoff 5,Carrollton,Bradford
0,Chautauqua,Greenridge Oil Company LLC,22512,00,00,OD,Busti,IN,Drayer 8ga,Busti,Glade
0,Cattaraugus,"Carls, Kevin D",64890,00,00,IW,Bradford,PA,Wilson 4,Allegany,Bradford Third
0,Cattaraugus,Cal Ban Corp.,08908,00,00,OD,Five Mile,NR,Cash Kinley 13,Allegany,Bradford
0,Cattaraugus,"Empire Energy E & P, LLC",19201,00,00,Oil,Lakeshore,AC,"Shields,T 2",Randolph,Medina
0,Chautauqua,"Empire Energy E & P, LLC",12072,00,00,OD,Busti,IN,Piazza 14,Busti,Glade
0,Erie,Iroquois Gas Corp.,01630,00,00,Oil,Not Applicable,PA,M & K Heary,Concord,Medina
0,Cayuga,Unknown,01051,00,00,DW,Not Applicable,UM,Montgomery Gordon 1,Venice,Not Applicable
0,Chautauqua,PPP Future Development Inc.,15580,00,00,Oil,Lakeshore,AC,Ackley 2,Ellington,Medina
0,Erie,Iroquois Gas Corp.,03488,00,00,Oil,West Seneca,PA,Boldt 2 IGC-108,Orchard Park,Medina
0,Oswego,Pulaski Gas & Oil,02495,00,00,Oil,Pulaski,UL,Tollner 1,Richland,Trenton
0,Allegany,Ashe Oil Company,69866,00,00,OD,Richburg,IN,Central 51,Scio,Richburg
0,Chautauqua,"Empire Energy E & P, LLC",18063,00,00,Oil,Lakeshore,AC,Gehr 709,Mina,Medina
0,Seneca,Minard Run Oil Company,19549,00,00,Oil,Fayette-Waterloo,AC,McCarthy 1 (4116),Fayette,Queenston
0,Allegany,Klein Oil & Logging,07744,00,00,OD,Beech Hill-Independence,AC,Austin 40-5,Independence,Fulmer Valley
0,Allegany,Moose Oil Co.,61031,00,00,OD,Richburg,PA,Polly Lot 19 2,Bolivar,Waugh & Porter
0,Allegany,T.M. Quaintance Crude Oil Production,65205,00,00,OD,Ford's Brook,PA,Quaker q88,Alma,Richburg
0,Erie,Seneca Resources Corporation,03033,00,00,Oil,Alden-Lancaster,PA,Halm(Bachman)1919-I,Alden,Medina
0,Chautauqua,"Cotton Well Drilling Company, Inc.",16894,00,00,Oil,Lakeshore,AC,Hamlet 1 Ee9,Sheridan,Medina
0,Chautauqua,Greenridge Oil Company LLC,12152,00,00,Oil,Lakeshore,AC,Walker 1(16),Pomfret,Medina
0,Chautauqua,PPP Future Development Inc.,14863,00,00,Oil,Lakeshore,SI,Olsen-Jim ae 158,Busti,Medina
0,Erie,Iroquois Gas Corp.,03545,00,00,Oil,Orchard Park-Hamburg,PA,Riehler W A 1,Orchard Park,Medina
0,Chautauqua,V-A Development Corp.,04200,00,00,GW,Lakeshore,UM,Mackenzie John D 1,Portland,Medina
0,Chautauqua,"Sheffield Energy, LLC",08971,00,00,OD,Busti,NR,Eckstrom 17,Busti,Glade
0,Chautauqua,"Empire Energy E & P, LLC",11909,00,00,Oil,Lakeshore,SI,"Bernard, W (435)",Charlotte,Medina
0,Chautauqua,PPP Future Development Inc.,17720,00,00,Oil,Lakeshore,AC,Oag 5,Gerry,Medina
0,Chautauqua,"Empire Energy E & P, LLC",10254,00,00,Oil,Lakeshore,AC,Furmanek 144 1,Pomfret,Medina
0,Allegany,"Hogan Energy, Inc.",15465,00,00,OD,Richburg,PA,Daggett 198,Genesee,Richburg
0,Allegany,Helmhold Oil Incorporated,55243,00,00,OD,Fulmer Valley,NR,Helmhold Lot 76 6,Wellsville,Fulmer Valley
0,Chautauqua,"Empire Energy E & P, LLC",21770,00,00,Oil,Lakeshore,AC,Singer-Setser 7334,Busti,Medina
0,Erie,"Reserve Gas Company, Inc.",04767,00,00,Oil,Alden-Lancaster,AC,Lamka 1,Alden,Medina
0,Chautauqua,"Empire Energy E & P, LLC",10656,00,00,Oil,Lakeshore,AC,Spato A 3,Portland,Medina
0,Genesee,Iroquois Gas Corp.,04384,00,00,DW,Huron Creek,PA,Woodruff 1,Alexander,Medina
0,Chautauqua,"Empire Energy E & P, LLC",18480,00,00,Oil,Lakeshore,AC,Woodrick 738,Sherman,Medina
0,Chautauqua,"Empire Energy E & P, LLC",18480,00,00,Oil,Lakeshore,AC,Woodrick 738,Sherman,Medina
0,Cattaraugus,"Mills, Cary",62765,00,00,OD,Bradford,AC,Spafford 4,Carrollton,Bradford & Chipmunk
0,Ontario,Ontario Gas,00667,00,00,Oil,West Bloomfield,UM,Denby M M 2,East Bloomfield,Medina
0,Allegany,"Plants and Goodwin, Inc.",66102,00,00,OD,Richburg,PA,Nelson 8,Wirt,Richburg
0,Cattaraugus,"McCracken Oil & Gas, LLC",12821,00,00,OD,Bradford,AC,Chipchop No 015,Carrollton,"Chipmunk, Bradford 2nd & 3rd"
0,Chautauqua,"Chautauqua Energy, Inc.",15411,00,00,Oil,Lakeshore,NR,Butcher 1,Gerry,Medina
0,Chautauqua,"Empire Energy E & P, LLC",14352,00,00,Oil,Lakeshore,AC,"Laporte, G 2",Ripley,Medina
0,Chautauqua,"Empire Energy E & P, LLC",04971,00,00,OD,Busti,IN,Anderson 3,Busti,Glade
0,Cattaraugus,BDH Oil Inc.,10650,00,00,OD,Chipmunk,UL,Nichols Run Ho-203,Allegany,Chipmunk
0,Cattaraugus,"Empire Energy E & P, LLC",17072,00,00,Oil,Ellicotville,AC,"Chapman,J 1",Ellicottville,Medina
0,Chautauqua,"Empire Energy E & P, LLC",09940,00,00,Oil,Lakeshore,AC,Bennet Lyle H 1,Pomfret,Medina
